region,street,name,address,conc_name_add,id_link,address_code,gebnum,conc_name_emb_0,conc_name_emb_1,conc_name_emb_2,conc_name_emb_3,conc_name_emb_4,conc_name_emb_5,conc_name_emb_6,conc_name_emb_7,conc_name_emb_8,conc_name_emb_9,conc_name_emb_10,conc_name_emb_11,conc_name_emb_12,conc_name_emb_13,conc_name_emb_14,conc_name_emb_15,conc_name_emb_16,conc_name_emb_17,conc_name_emb_18,conc_name_emb_19,conc_name_emb_20,conc_name_emb_21,conc_name_emb_22,conc_name_emb_23,conc_name_emb_24,conc_name_emb_25,conc_name_emb_26,conc_name_emb_27,conc_name_emb_28,conc_name_emb_29,conc_name_emb_30,conc_name_emb_31,conc_name_emb_32,conc_name_emb_33,conc_name_emb_34,conc_name_emb_35,conc_name_emb_36,conc_name_emb_37,conc_name_emb_38,conc_name_emb_39,conc_name_emb_40,conc_name_emb_41,conc_name_emb_42,conc_name_emb_43,conc_name_emb_44,conc_name_emb_45,conc_name_emb_46,conc_name_emb_47,conc_name_emb_48,conc_name_emb_49,conc_name_emb_50,conc_name_emb_51,conc_name_emb_52,conc_name_emb_53,conc_name_emb_54,conc_name_emb_55,conc_name_emb_56,conc_name_emb_57,conc_name_emb_58,conc_name_emb_59,conc_name_emb_60,conc_name_emb_61,conc_name_emb_62,conc_name_emb_63,conc_name_emb_64,conc_name_emb_65,conc_name_emb_66,conc_name_emb_67,conc_name_emb_68,conc_name_emb_69,conc_name_emb_70,conc_name_emb_71,conc_name_emb_72,conc_name_emb_73,conc_name_emb_74,conc_name_emb_75,conc_name_emb_76,conc_name_emb_77,conc_name_emb_78,conc_name_emb_79,conc_name_emb_80,conc_name_emb_81,conc_name_emb_82,conc_name_emb_83,conc_name_emb_84,conc_name_emb_85,conc_name_emb_86,conc_name_emb_87,conc_name_emb_88,conc_name_emb_89,conc_name_emb_90,conc_name_emb_91,conc_name_emb_92,conc_name_emb_93,conc_name_emb_94,conc_name_emb_95,conc_name_emb_96,conc_name_emb_97,conc_name_emb_98,conc_name_emb_99,conc_name_emb_100,conc_name_emb_101,conc_name_emb_102,conc_name_emb_103,conc_name_emb_104,conc_name_emb_105,conc_name_emb_106,conc_name_emb_107,conc_name_emb_108,conc_name_emb_109,conc_name_emb_110,conc_name_emb_111,conc_name_emb_112,conc_name_emb_113,conc_name_emb_114,conc_name_emb_115,conc_name_emb_116,conc_name_emb_117,conc_name_emb_118,conc_name_emb_119,conc_name_emb_120,conc_name_emb_121,conc_name_emb_122,conc_name_emb_123,conc_name_emb_124,conc_name_emb_125,conc_name_emb_126,conc_name_emb_127,conc_name_emb_128,conc_name_emb_129,conc_name_emb_130,conc_name_emb_131,conc_name_emb_132,conc_name_emb_133,conc_name_emb_134,conc_name_emb_135,conc_name_emb_136,conc_name_emb_137,conc_name_emb_138,conc_name_emb_139,conc_name_emb_140,conc_name_emb_141,conc_name_emb_142,conc_name_emb_143,conc_name_emb_144,conc_name_emb_145,conc_name_emb_146,conc_name_emb_147,conc_name_emb_148,conc_name_emb_149,conc_name_emb_150,conc_name_emb_151,conc_name_emb_152,conc_name_emb_153,conc_name_emb_154,conc_name_emb_155,conc_name_emb_156,conc_name_emb_157,conc_name_emb_158,conc_name_emb_159,conc_name_emb_160,conc_name_emb_161,conc_name_emb_162,conc_name_emb_163,conc_name_emb_164,conc_name_emb_165,conc_name_emb_166,conc_name_emb_167,conc_name_emb_168,conc_name_emb_169,conc_name_emb_170,conc_name_emb_171,conc_name_emb_172,conc_name_emb_173,conc_name_emb_174,conc_name_emb_175,conc_name_emb_176,conc_name_emb_177,conc_name_emb_178,conc_name_emb_179,conc_name_emb_180,conc_name_emb_181,conc_name_emb_182,conc_name_emb_183,conc_name_emb_184,conc_name_emb_185,conc_name_emb_186,conc_name_emb_187,conc_name_emb_188,conc_name_emb_189,conc_name_emb_190,conc_name_emb_191,conc_name_emb_192,conc_name_emb_193,conc_name_emb_194,conc_name_emb_195,conc_name_emb_196,conc_name_emb_197,conc_name_emb_198,conc_name_emb_199,conc_name_emb_200,conc_name_emb_201,conc_name_emb_202,conc_name_emb_203,conc_name_emb_204,conc_name_emb_205,conc_name_emb_206,conc_name_emb_207,conc_name_emb_208,conc_name_emb_209,conc_name_emb_210,conc_name_emb_211,conc_name_emb_212,conc_name_emb_213,conc_name_emb_214,conc_name_emb_215,conc_name_emb_216,conc_name_emb_217,conc_name_emb_218,conc_name_emb_219,conc_name_emb_220,conc_name_emb_221,conc_name_emb_222,conc_name_emb_223,conc_name_emb_224,conc_name_emb_225,conc_name_emb_226,conc_name_emb_227,conc_name_emb_228,conc_name_emb_229,conc_name_emb_230,conc_name_emb_231,conc_name_emb_232,conc_name_emb_233,conc_name_emb_234,conc_name_emb_235,conc_name_emb_236,conc_name_emb_237,conc_name_emb_238,conc_name_emb_239,conc_name_emb_240,conc_name_emb_241,conc_name_emb_242,conc_name_emb_243,conc_name_emb_244,conc_name_emb_245,conc_name_emb_246,conc_name_emb_247,conc_name_emb_248,conc_name_emb_249,conc_name_emb_250,conc_name_emb_251,conc_name_emb_252,conc_name_emb_253,conc_name_emb_254,conc_name_emb_255,conc_name_emb_256,conc_name_emb_257,conc_name_emb_258,conc_name_emb_259,conc_name_emb_260,conc_name_emb_261,conc_name_emb_262,conc_name_emb_263,conc_name_emb_264,conc_name_emb_265,conc_name_emb_266,conc_name_emb_267,conc_name_emb_268,conc_name_emb_269,conc_name_emb_270,conc_name_emb_271,conc_name_emb_272,conc_name_emb_273,conc_name_emb_274,conc_name_emb_275,conc_name_emb_276,conc_name_emb_277,conc_name_emb_278,conc_name_emb_279,conc_name_emb_280,conc_name_emb_281,conc_name_emb_282,conc_name_emb_283,conc_name_emb_284,conc_name_emb_285,conc_name_emb_286,conc_name_emb_287,conc_name_emb_288,conc_name_emb_289,conc_name_emb_290,conc_name_emb_291,conc_name_emb_292,conc_name_emb_293,conc_name_emb_294,conc_name_emb_295,conc_name_emb_296,conc_name_emb_297,conc_name_emb_298,conc_name_emb_299,conc_name_emb_300,conc_name_emb_301,conc_name_emb_302,conc_name_emb_303,conc_name_emb_304,conc_name_emb_305,conc_name_emb_306,conc_name_emb_307,conc_name_emb_308,conc_name_emb_309,conc_name_emb_310,conc_name_emb_311,conc_name_emb_312,conc_name_emb_313,conc_name_emb_314,conc_name_emb_315,conc_name_emb_316,conc_name_emb_317,conc_name_emb_318,conc_name_emb_319,conc_name_emb_320,conc_name_emb_321,conc_name_emb_322,conc_name_emb_323,conc_name_emb_324,conc_name_emb_325,conc_name_emb_326,conc_name_emb_327,conc_name_emb_328,conc_name_emb_329,conc_name_emb_330,conc_name_emb_331,conc_name_emb_332,conc_name_emb_333,conc_name_emb_334,conc_name_emb_335,conc_name_emb_336,conc_name_emb_337,conc_name_emb_338,conc_name_emb_339,conc_name_emb_340,conc_name_emb_341,conc_name_emb_342,conc_name_emb_343,conc_name_emb_344,conc_name_emb_345,conc_name_emb_346,conc_name_emb_347,conc_name_emb_348,conc_name_emb_349,conc_name_emb_350,conc_name_emb_351,conc_name_emb_352,conc_name_emb_353,conc_name_emb_354,conc_name_emb_355,conc_name_emb_356,conc_name_emb_357,conc_name_emb_358,conc_name_emb_359,conc_name_emb_360,conc_name_emb_361,conc_name_emb_362,conc_name_emb_363,conc_name_emb_364,conc_name_emb_365,conc_name_emb_366,conc_name_emb_367,conc_name_emb_368,conc_name_emb_369,conc_name_emb_370,conc_name_emb_371,conc_name_emb_372,conc_name_emb_373,conc_name_emb_374,conc_name_emb_375,conc_name_emb_376,conc_name_emb_377,conc_name_emb_378,conc_name_emb_379,conc_name_emb_380,conc_name_emb_381,conc_name_emb_382,conc_name_emb_383
Lahntal,Biegenstraße,"Institute building Biegenstraße 9, Institutsgebäude",Biegenstraße 9,"Institute building Biegenstraße 9, Institutsgebäude, Biegenstraße 9",Q130467645,B|10,2340,-0.036737043,0.03374012,-0.002261193,-0.012509964,-0.04185459,0.009460379,-0.03808755,0.008136347,-0.01037644,-0.05926002,-0.044103827,-0.03602677,0.0035651405,0.000435373,0.008180599,0.02211817,-0.03861231,-0.037614815,0.059397142,-0.045665875,0.02885958,0.01478752,0.04967228,-0.02005845,-0.0019422221,0.031388994,-0.005216608,0.04046192,0.043068916,-0.055587757,0.03090535,0.013053498,0.025570862,-0.026406156,0.06656152,0.03350154,0.049423277,-0.02244297,0.06770632,0.01837668,-0.04671842,-0.03484073,0.020334046,0.0072390153,0.005213141,-0.005160611,0.028750312,-0.011541236,-0.018731752,-0.045357518,-0.009215573,-0.08968934,0.028325027,-0.00737933,-0.06339382,-0.014060934,-0.009762755,0.07606916,0.008501318,-0.039144687,0.14107962,0.036195435,-0.03861031,-0.034742855,-0.039669573,-0.03739073,0.021192236,0.035982486,0.029214472,-0.041864857,0.09154945,-0.06257963,-0.061866384,-0.105945855,0.0898922,0.03166275,-0.041112106,-0.012715713,-0.0029992799,-0.07984844,0.0016453104,-0.06361729,0.0142936,0.05239641,-0.027821353,-0.02006855,0.06021826,0.0038187522,-0.02296327,-0.013631938,-0.00025268065,-0.036101665,-0.078325935,0.059019987,0.05384931,0.013575596,-0.011547604,0.014631473,0.031450577,0.0797921,-0.05636811,0.044252664,0.034953523,0.056663916,-0.08841021,-0.024519313,-0.03171072,0.050025422,-0.04235296,-0.06833063,-0.03026528,-0.05679471,0.034440458,-0.1016608,-0.02503481,0.04062285,-9.4664916e-05,-0.016317148,-0.008433364,0.0013107316,0.016266616,0.03959365,-0.04511736,0.03444299,-0.0373553,0.047418855,-0.03892001,4.2977756e-33,-0.007682007,0.06353024,-0.0314703,0.046980534,0.06039994,-0.057275727,-0.07575001,0.09614565,-0.10305725,-0.023709344,0.058571868,-0.02864594,0.005603375,-0.011016116,0.05739661,-0.02230344,0.023126507,0.08492143,-0.022676032,-0.014067147,-0.022354713,-0.030519834,0.03669253,0.014042564,0.079151616,0.051230866,0.09412319,0.08162371,0.029217659,-0.005109694,0.028864086,0.01936051,-0.06483905,-0.05921576,-0.018269917,0.035639405,-0.029171273,-0.046986062,-0.005204277,-0.053375147,0.06918044,-0.011653977,0.012817183,-0.037770074,0.17801005,0.074247465,-0.0027594157,-0.009128878,0.12232857,-0.005440187,0.020457758,-0.010296444,-0.1312918,0.041569468,0.039618008,-0.012656089,-0.022728322,0.050370894,-0.0073449346,-0.0075109066,0.018132597,0.15325293,-0.07540289,0.06818926,-0.01890919,-0.03023164,-0.008451815,-0.018590504,0.112477615,-0.056176774,-0.048143715,-0.046315584,0.087497756,0.031680934,-0.060973726,0.041600615,-0.13111717,0.027469767,0.02438836,0.048344646,-0.084674515,0.07861832,0.014485273,-0.017558813,0.07317401,-0.08124187,0.004296667,-0.031909414,-0.032221954,0.0033995332,-0.092593685,0.0155091435,-0.03881088,0.04231784,-0.08011401,-5.611592e-33,0.06696043,-0.061696533,-0.034636505,-0.016482065,-0.03857721,0.10500758,-0.04715062,-0.08635898,0.04856992,0.0788772,0.032236546,-0.032762144,0.08813269,-0.056768093,-0.009245248,-0.08436441,0.091387756,-0.04406872,-0.12761584,0.037564747,-0.0068037626,-0.031021446,0.04377048,-0.023019698,-0.07515672,0.027849374,0.07917226,-0.038644917,0.024291882,0.016556779,-0.048636492,-0.053336993,-0.11955073,0.02474684,0.036187354,0.05028871,0.038034324,0.0093754865,0.007881702,-0.053649258,0.015731972,0.052969683,-0.029919945,0.047821388,0.062209185,-0.08673066,-0.049617883,0.009663084,-0.042173278,-0.074461885,0.048810672,-0.02093201,0.01778572,-0.12681228,0.092677295,0.055893447,0.010758697,0.012074387,0.008961156,0.047999837,0.046828218,0.073772244,-0.06676072,0.12051203,-0.038461782,0.003295925,-0.07305703,0.023479972,0.003840926,-0.028974863,0.024444016,0.06777638,-0.03910027,-0.0062453067,-0.033533502,-0.016690835,0.049288608,0.066323966,-0.009098053,-0.042743668,0.011331293,-0.0066478727,-0.021261925,0.020964615,0.047257993,-0.06891293,0.0038823497,0.014292386,0.10738898,-0.027180973,0.04786363,0.023351228,-0.0021349532,-0.04686321,-0.0074475575,-2.6993144e-08,0.031158721,0.046558574,-0.016557334,-0.004312031,-0.050373983,-0.15372123,0.03771765,-0.0053091543,-0.06812473,0.06498735,0.036612764,-0.0049283803,-0.06395829,0.060463257,-0.014452138,-0.05155169,-0.03678585,-0.020475956,-0.01848343,0.02878035,0.05320658,-0.02499362,0.014635998,-0.034687225,-0.008918072,-0.06471789,0.041805312,-0.0738792,0.034841206,0.046972256,0.04211392,0.10672896,-0.0446159,-0.047456842,0.034642734,-0.04799339,0.035302117,0.04376417,-0.065744765,-0.032016724,0.007389141,-0.14008792,-0.06616247,-0.037358824,0.029306412,-0.02266492,-0.08652946,0.02854986,0.01951587,0.015358243,-0.08617104,0.020156618,0.0115605,0.01993731,0.0058157775,0.023366699,0.013589542,-0.039705426,-0.0717403,-0.019692391,0.04524768,-0.02450665,0.026441155,-0.001422609
Lahntal,Biegenstraße,Administration building Biegenstraße 10,Biegenstraße 10,"Administration building Biegenstraße 10, Biegenstraße 10",Q130356703,B|02,2360,0.005946176,0.019139608,-0.029913723,-0.016759733,-0.0663488,0.018758228,0.013445543,0.040942054,-0.009400071,-0.023797927,0.035025254,-0.06283682,-0.006607837,0.03503345,0.095417455,0.04687866,-0.018858818,-0.011061105,0.009261183,-0.047259532,0.047870435,-0.009168126,0.010900705,-0.0075981296,-0.0022297804,0.016921662,-0.00688755,0.045634177,0.059674304,-0.03321232,0.041134577,-0.020463187,0.080929555,-0.026427077,0.11981247,-0.015552153,0.041478995,-0.015103443,0.06549835,-0.035926476,-0.07638987,-0.036090914,0.006734987,-0.061471403,-0.007203513,0.042764995,0.036204576,0.018625332,0.038756024,-0.022372613,0.04811055,0.0013464937,0.002425005,0.0233049,-0.029729243,0.027170973,-0.024283225,0.060939822,0.018377865,-0.08786293,0.056079887,0.034477368,-0.09153332,-0.008575903,-0.07136071,-0.053325217,-0.03970545,-0.007939076,0.019571465,-0.06648906,0.06986997,-0.12906556,0.0067468174,-0.09160392,0.040200114,0.005998145,-0.035115894,-0.013919002,-0.02049225,-0.08453227,-0.014240602,-0.029994622,-0.030295756,0.041603725,-0.0614487,-0.008678673,0.087706566,0.0076166703,-0.026078532,0.017932836,0.013711997,-0.00021791994,-0.051164813,0.001975985,0.021866571,-0.0037540954,0.02772688,0.03098107,-0.017589405,0.051207967,-0.018332545,0.032686017,0.047178704,0.045708496,-0.0977806,-0.015303655,0.040488336,0.049425665,-0.029272765,-0.09434817,0.002346798,-0.043279305,-0.019608201,-0.11077449,-0.0111790495,-0.0036409511,-0.024304196,-0.04497506,-0.05156293,0.02486895,0.0493758,0.0029617143,-0.017716497,0.05227227,-0.04054275,0.051327653,0.046688177,3.3914037e-33,-0.028835442,-0.003172056,-0.062256016,0.06939119,0.10359418,-0.007649712,-0.058010936,0.07550276,-0.013116998,0.0011861845,0.08914623,-0.015146424,-0.020553526,-0.041816145,0.057660885,-0.031624407,0.040579103,0.066684745,-0.03540707,0.0074783177,0.01569171,-0.0074286466,0.00882419,0.012731162,0.08982335,0.04739025,0.06395401,0.1309792,0.033588376,0.0007468023,0.02345105,0.018103791,-0.04410221,-0.021812266,-0.011935146,0.038635753,0.02945987,-0.02227039,-0.013357066,-0.11473639,0.062352195,-0.05522512,0.05740418,-0.04079875,0.13612688,0.04079468,0.04586953,0.013150595,0.10537928,-0.001042373,0.032269053,-0.010921094,-0.09644902,0.06953119,0.016195465,-0.006834574,0.0035918849,-0.009440215,0.017243179,0.045357067,0.0077848826,0.17085628,-0.06816545,0.08499129,-0.03392767,-0.080708615,0.016804213,-0.032606382,0.102907576,-0.020275818,-0.06272657,-0.026097666,0.07068193,0.0791067,-0.045346815,0.0057732905,-0.06837369,0.035037257,-0.031128619,0.02921536,-0.06940072,0.09666661,0.03470084,0.012141379,0.12026817,-0.066089824,-0.008149053,-0.054477137,-0.051157005,0.01972792,-0.10529543,0.005682534,0.0036921788,0.075883225,-0.071236,-4.982247e-33,0.03431802,-0.06861939,-0.034998674,-0.06712439,-0.0536218,0.12660654,-0.0038100278,-0.091763444,0.080805704,0.08246954,-0.0025955013,0.042062856,0.08199366,-0.051710542,-0.025105814,-0.055456158,0.116230324,-0.05780113,-0.1348989,0.009628463,-0.04099418,0.02075123,-0.011807529,-0.03204829,-0.08946192,0.056669023,0.04453555,-0.024396887,0.04472635,0.072203405,-0.092118345,-0.057764344,-0.08548309,0.06518719,-0.003509315,-0.010720187,0.026055094,0.0052068667,-0.03346791,-0.021801623,-0.014717577,0.03185044,0.0025438976,0.044143558,0.057833556,-0.09251426,-0.03512246,-0.042467624,-0.10760355,-0.07378503,0.051572785,-0.0035864774,-0.024647184,-0.08227631,0.036547102,0.028347867,0.032306228,-0.006049167,0.04275282,0.037792612,0.029461827,0.057863604,-0.0026648191,0.10609741,-0.027695123,-0.004083854,-0.05170074,-0.04230009,0.013497653,-0.021970613,0.012141245,0.041860677,-0.070874825,-0.021213533,-0.0034880268,0.0075207236,0.029115371,0.03729078,0.025024641,-0.025613576,0.021894172,-0.0242988,-0.07544901,0.021013906,-0.029199038,-0.0644938,-0.0083438745,0.00044488843,0.0746957,-0.036277592,0.0016171606,-0.004339793,-0.007041358,-0.023461087,-0.018781386,-2.4697233e-08,-0.032008108,0.044397645,0.0011730882,-0.025688577,-0.002996571,-0.12348628,0.020049801,-0.01602124,-0.021414269,0.030231904,0.074187145,0.00023714473,-0.11363918,0.0779135,-0.06980031,-0.038126767,-0.07672436,-0.02111227,-0.01543341,0.013566316,0.046104632,0.009007585,-0.02528847,-0.010749901,0.0047951764,-0.0805468,-0.0035836254,-0.0018012928,0.02537115,0.08482438,0.10783714,0.06925833,-0.03684894,-0.008395964,0.025448069,-0.048164852,0.032317918,0.09263661,-0.04570302,-0.060807202,0.0026093672,-0.1381604,-0.031346347,-0.019348785,-0.019055892,-0.02397596,-0.07944057,0.022845404,0.020866238,-0.066831574,-0.07561722,0.01057097,0.0035698742,-0.002031271,-0.024455719,-0.018975949,0.03910316,-0.061205905,-0.060996175,0.010976091,0.05379687,0.035027385,-0.01569255,0.053646028
Lahntal,Biegenstraße,Administration building Biegenstraße 12,Biegenstraße 12,"Administration building Biegenstraße 12, Biegenstraße 12",Q130356725,B|03,2361,0.03811977,0.050577216,-0.046826653,-0.030273115,-0.098767765,0.0019460319,-0.011072202,0.01792491,0.0037789836,-0.014825056,0.03287228,-0.038700633,-0.015186209,-0.0004422564,0.078387395,0.040870395,-0.014871979,-0.019089174,0.019170925,-0.027016375,0.05526133,-0.033237077,0.010396529,-0.009473021,0.009540803,0.030300518,-0.0008621582,0.06512578,0.07590199,-0.02846753,0.017336488,-0.018317606,0.06101316,-0.057565756,0.14433396,0.01315032,0.040983297,-0.038796693,0.07490166,-0.037467357,-0.107307926,-0.0043534418,-0.0064172735,-0.042107735,0.004598209,0.04584071,0.025225906,0.008972083,0.026078263,-0.044273693,0.060704913,0.029001845,0.0070312,0.050647177,-0.01558371,0.038047872,-0.08803227,0.0612429,0.025150087,-0.0578828,0.03865423,0.0020989955,-0.057844542,-0.019546134,-0.06933467,-0.06983507,-0.044394903,0.014165822,0.028209817,-0.05363641,0.04476479,-0.09991964,0.011744526,-0.076345064,0.050509717,-0.010081135,-0.045259975,0.010159974,-0.0072446424,-0.08653593,-0.013373632,-0.03595786,-0.04446651,0.07229221,-0.009445803,-0.042794254,0.07475684,-0.008935199,-0.03754165,0.0056856163,0.043929692,-0.009982458,-0.06483588,0.009069982,0.017143035,-0.028029993,0.035438765,0.004703475,0.016717546,0.0445173,-0.010021231,0.027273193,0.030570304,0.012222986,-0.11866989,0.013340658,0.0002743474,0.05028152,-0.020537838,-0.08919353,-0.008117315,-0.04956703,-0.014704726,-0.11828588,0.031221112,0.00440248,-0.019130168,-0.038426127,-0.041248742,0.03545902,0.031518128,0.026697105,-0.042226464,0.056432728,-0.02938481,0.0240275,0.037980866,3.0625489e-33,-0.0029489307,-0.007457976,-0.063639276,0.07865027,0.11014632,0.0029034186,-0.033705007,0.06525237,-0.016868293,0.02789055,0.1045771,-0.030549292,0.00042967353,-0.05533493,0.034518976,-0.026020993,0.06220229,0.030109901,-0.022180011,-0.015313682,0.0052100853,-0.0031340267,0.018898092,-0.016699534,0.08590212,0.075787805,0.06470747,0.12642777,0.03789117,0.024514021,0.021271648,-0.004643376,-0.061059162,0.009629453,-0.029240046,0.0024212198,0.012668876,-0.021016106,-0.0027795697,-0.14443679,0.096885934,-0.03646266,0.06447346,-0.03508075,0.12789176,0.07222409,0.057706635,-0.0013398887,0.115456425,0.011502084,0.035579897,-0.043030825,-0.06755368,0.03519248,0.014079019,0.024254173,-0.0056754164,-0.022133587,0.010092069,0.0632133,-0.025474364,0.18284912,-0.05811361,0.080248505,-0.027368916,-0.08143799,0.008676531,-0.027573993,0.049025968,-0.024028929,-0.044281904,0.030705936,0.047872197,0.07871819,-0.061460007,-0.0100767575,-0.0828657,0.03870973,-0.025240816,0.03681144,-0.06308661,0.09530134,0.043079965,0.0018255714,0.095783874,-0.07114978,0.008191326,-0.048459258,-0.03448694,0.041390404,-0.096433125,-0.0077066924,0.0026473003,0.0910154,-0.07173178,-5.2493247e-33,0.0537468,-0.058290202,-0.027548604,-0.07947945,-0.027016453,0.113408774,-0.008143291,-0.09969109,0.089114726,0.10227348,-0.006393986,0.053031847,0.051863097,-0.046102352,-0.027942665,-0.05642824,0.12413219,-0.045981858,-0.10708335,-0.01731885,-0.0596517,-0.001907645,-0.01876816,-0.01394599,-0.09411998,0.050348785,0.038544998,-0.028527705,0.033003695,0.09288054,-0.05331662,-0.07383688,-0.08416861,0.055414952,-0.014558484,-0.0066106822,-0.001491774,0.009722453,-0.046028614,-0.007994936,0.008129589,0.04084975,0.006579397,0.031132115,0.03900314,-0.12027034,0.011167294,-0.024251763,-0.088980034,-0.051786765,0.03205076,-0.01813631,-0.016634436,-0.06170575,0.052446973,0.02381694,0.020407094,-0.028302236,0.03677734,0.052953262,0.04418468,0.030875131,-0.028956417,0.1120765,-0.030628623,0.009871036,-0.068519354,-0.06990593,0.018831171,-0.0014384153,-0.0022077197,0.0332973,-0.10735576,-0.029267525,-0.012115753,0.014670227,0.009366397,0.03462983,0.0024889412,-0.0681352,0.006119704,-0.05386248,-0.06579249,0.03559968,-0.040727686,-0.07225763,0.00032687408,-0.0069394144,0.07530784,-0.011882131,0.0046472503,-0.01095509,-0.011409255,-0.010209008,-0.026144676,-2.3945248e-08,-0.05849143,0.04845603,-0.006370953,-0.027731147,0.0024840226,-0.08916482,0.007108121,-0.019306947,-0.029028788,0.016535208,0.05069409,0.027856765,-0.089733675,0.057583008,-0.092899315,-0.026486559,-0.05578284,-0.041552324,-0.02160292,0.008940906,0.07151221,-0.019854886,-0.012345815,-0.016290253,0.01364333,-0.094909765,-0.004747978,-0.005065761,0.04939829,0.07546162,0.09623598,0.08813321,-0.019099273,-0.041513596,0.020324212,-0.032126583,0.0325779,0.08696901,-0.060623195,-0.04850537,0.0035841516,-0.12829277,-0.04941824,-0.02519696,-0.014886277,-0.024032379,-0.09111778,-0.034494694,0.022286262,-0.063376844,-0.05514524,0.0070389067,0.03130725,0.015741894,0.01039856,-0.00018502766,0.028402086,-0.038649,-0.03258854,0.004373986,0.039918862,0.019937545,-0.009389854,0.076191425
